IMGNAME	GROUP_A	GROUP_B	THVAL_HB	SPOTS_HB	FSCORE_HB	THVAL_BF	SPOTS_BF	FSCORE_BF
simvarmass_TMRL_beac175f	SimTMRL	SimTMRL	130	1701	0.920910	82	15454	0.206707
simvarmass_TMRL_beb8d9ce	SimTMRL	SimTMRL	74	256	0.955224	403	288	0.940141
simvarmass_TMRL_bebc9568	SimTMRL	SimTMRL	173	577	0.959664	814	640	0.949721
simvarmass_TMRL_bf32f465	SimTMRL	SimTMRL	146	577	0.957465	733	645	0.926598
simvarmass_TMRL_bfe94955	SimTMRL	SimTMRL	128	1207	0.954455	509	1300	0.940413
simvarmass_TMRL_c0010e10	SimTMRL	SimTMRL	129	1533	0.947434	105	17091	0.167092
simvarmass_TMRL_c0213033	SimTMRL	SimTMRL	83	2145	0.930182	470	2274	0.934824
simvarmass_TMRL_c02b436f	SimTMRL	SimTMRL	87	1210	0.947162	287	1273	0.954927
simvarmass_TMRL_c0f004c4	SimTMRL	SimTMRL	136	1510	0.939639	414	1646	0.939104
simvarmass_TMRL_c1621bcc	SimTMRL	SimTMRL	116	506	0.952830	513	559	0.938005
simvarmass_TMRL_c1dbffdc	SimTMRL	SimTMRL	91	1027	0.948730	233	1091	0.954688
simvarmass_TMRL_c25f7281	SimTMRL	SimTMRL	111	1439	0.949835	100	19094	0.143582
simvarmass_TMRL_c286e651	SimTMRL	SimTMRL	75	262	0.973978	313	283	0.948122
simvarmass_TMRL_c37876a5	SimTMRL	SimTMRL	126	662	0.929775	411	734	0.942513
simvarmass_TMRL_c403b364	SimTMRL	SimTMRL	136	256	0.919210	500	295	0.946309
simvarmass_TMRL_c4241d45	SimTMRL	SimTMRL	97	1279	0.956262	209	1338	0.963424
simvarmass_TMRL_c465b212	SimTMRL	SimTMRL	165	2123	0.907177	83	15386	0.248591
simvarmass_TMRL_c724cf94	SimTMRL	SimTMRL	153	1794	0.923236	83	15636	0.215008
simvarmass_TMRL_c773909b	SimTMRL	SimTMRL	106	827	0.964994	530	925	0.951435
simvarmass_TMRL_c8168f67	SimTMRL	SimTMRL	134	1369	0.934611	482	1516	0.942634
simvarmass_TMRL_c845118f	SimTMRL	SimTMRL	125	424	0.942222	348	447	0.944745
simvarmass_TMRL_c97de8d3	SimTMRL	SimTMRL	161	374	0.874667	656	368	0.905914
simvarmass_TMRL_cc84932a	SimTMRL	SimTMRL	139	1976	0.933113	462	2105	0.929358
simvarmass_TMRL_ce31054b	SimTMRL	SimTMRL	98	254	0.935543	663	287	0.944444
simvarmass_TMRL_ce40b073	SimTMRL	SimTMRL	135	1025	0.945471	730	1121	0.950442
simvarmass_TMRL_cff585d1	SimTMRL	SimTMRL	127	950	0.945582	456	1035	0.935824
simvarmass_TMRL_d12eec9e	SimTMRL	SimTMRL	63	504	0.957265	234	523	0.968284
simvarmass_TMRL_d2c8fb9a	SimTMRL	SimTMRL	73	453	0.976293	396	483	0.968685
simvarmass_TMRL_d2d73305	SimTMRL	SimTMRL	159	1069	0.919105	589	1236	0.932156
simvarmass_TMRL_d311a735	SimTMRL	SimTMRL	131	283	0.531100	145	20478	0.011546
simvarmass_TMRL_d3939da3	SimTMRL	SimTMRL	114	2240	0.942664	617	2342	0.933966
simvarmass_TMRL_d497b2ec	SimTMRL	SimTMRL	160	1637	0.930710	156	18334	0.169471
simvarmass_TMRL_d4d47896	SimTMRL	SimTMRL	153	937	0.965979	223	22250	0.083000
simvarmass_TMRL_d5a7c403	SimTMRL	SimTMRL	116	1075	0.957646	347	1141	0.965786
simvarmass_TMRL_d7bbd0e2	SimTMRL	SimTMRL	108	1810	0.941697	366	1922	0.944360
simvarmass_TMRL_d8b2080a	SimTMRL	SimTMRL	136	370	0.942234	112	18953	0.040285
simvarmass_TMRL_d8f4a6ae	SimTMRL	SimTMRL	115	1730	0.936551	55	18630	0.171945
simvarmass_TMRL_d9f4557f	SimTMRL	SimTMRL	122	1145	0.929268	376	1268	0.937669
simvarmass_TMRL_db34801c	SimTMRL	SimTMRL	270	1748	0.875689	455	2076	0.928208
simvarmass_TMRL_db5f4d7e	SimTMRL	SimTMRL	165	1151	0.941756	128	19561	0.115407
simvarmass_TMRL_dc02391f	SimTMRL	SimTMRL	141	1955	0.925486	701	2229	0.911765
simvarmass_TMRL_dcd948ad	SimTMRL	SimTMRL	96	940	0.953831	432	1002	0.956222
simvarmass_TMRL_dd7166d2	SimTMRL	SimTMRL	1053	477	0.325264	40	18586	0.213573
simvarmass_TMRL_de87cb98	SimTMRL	SimTMRL	137	1602	0.924010	451	1774	0.918249
simvarmass_TMRL_e2d70a40	SimTMRL	SimTMRL	108	570	0.953898	287	616	0.963680
simvarmass_TMRL_e587ecca	SimTMRL	SimTMRL	173	1054	0.949550	616	1188	0.935429
simvarmass_TMRL_e6bb8457	SimTMRL	SimTMRL	71	1060	0.955385	428	1112	0.969617
simvarmass_TMRL_e79f6619	SimTMRL	SimTMRL	144	1511	0.933994	148	17078	0.169522
simvarmass_TMRL_ea7ac772	SimTMRL	SimTMRL	54	13	0.296296	279	10	0.313725
simvarmass_TMRL_eaeb7500	SimTMRL	SimTMRL	133	1983	0.908341	316	2135	0.915855
simvarmass_TMRL_ebd071e5	SimTMRL	SimTMRL	155	2220	0.928586	96	15867	0.248724
simvarmass_TMRL_ec03aa6c	SimTMRL	SimTMRL	150	463	0.924755	1123	502	0.924686
simvarmass_TMRL_ed5a8d2f	SimTMRL	SimTMRL	140	962	0.932806	697	1076	0.924228
simvarmass_TMRL_eddd606c	SimTMRL	SimTMRL	76	82	0.937143	272	103	0.846939
simvarmass_TMRL_f023a4b4	SimTMRL	SimTMRL	106	90	0.931937	620	118	0.858447
simvarmass_TMRL_f0f3a4a2	SimTMRL	SimTMRL	1	1362	0.908957	362	1284	0.962207
simvarmass_TMRL_f24946d7	SimTMRL	SimTMRL	156	1097	0.948142	614	1208	0.940206
simvarmass_TMRL_f4a57b9f	SimTMRL	SimTMRL	138	411	0.934558	494	455	0.926776
simvarmass_TMRL_f5c16209	SimTMRL	SimTMRL	111	1467	0.944283	439	1555	0.950830
simvarmass_TMRL_f7e45d35	SimTMRL	SimTMRL	96	1111	0.956110	52	18354	0.117136
simvarmass_TMRL_f8a97aae	SimTMRL	SimTMRL	93	1432	0.948344	310	1508	0.963824
simvarmass_TMRL_f9a98ebb	SimTMRL	SimTMRL	133	137	0.981949	1203	181	0.866044
simvarmass_TMRL_f9aea244	SimTMRL	SimTMRL	141	2060	0.931643	120	15822	0.233773
simvarmass_TMRL_fa2aaf75	SimTMRL	SimTMRL	152	1991	0.928890	149	16538	0.219162
simvarmass_TMRL_faf6135e	SimTMRL	SimTMRL	147	1819	0.934878	695	1969	0.934820
simvarmass_TMRL_fbfb73de	SimTMRL	SimTMRL	152	1095	0.938303	519	1193	0.940789
simvarmass_TMRL_fc1513a8	SimTMRL	SimTMRL	123	1670	0.944208	689	1795	0.936543
simvarmass_TMRL_fc5b60a0	SimTMRL	SimTMRL	166	200	0.913349	728	260	0.845996
simvarmass_TMRL_fc9ef2d1	SimTMRL	SimTMRL	143	1487	0.942631	388	1614	0.930530
simvarmass_TMRL_fdb9a44a	SimTMRL	SimTMRL	158	1115	0.940431	567	1205	0.939357
simvarmass_TMRL_fe259400	SimTMRL	SimTMRL	84	1246	0.946367	447	1300	0.949683
simvarmass_TMRL_feb3ab2e	SimTMRL	SimTMRL	151	1150	0.952658	203	20867	0.107661
simvarmass_TMRL_ff787d2e	SimTMRL	SimTMRL	137	2020	0.940163	536	2217	0.919858
simvarmass_TMRL_ffeace8a	SimTMRL	SimTMRL	123	1104	0.937925	449	1195	0.949652
simneg_008df2df	SimNeg	SimNeg	52	29990	NaN	2193	7313	NaN
simneg_00ed8795	SimNeg	SimNeg	103	32435	NaN	2208	9488	NaN
simneg_0128b58c	SimNeg	SimNeg	137	3909	NaN	1926	9809	NaN
simneg_0135127f	SimNeg	SimNeg	107	5280	NaN	2302	10203	NaN
simneg_0146c79a	SimNeg	SimNeg	NaN	NaN	NaN	1548	9484	NaN
simneg_016b62ba	SimNeg	SimNeg	NaN	NaN	NaN	1935	9105	NaN
simneg_01aafc2e	SimNeg	SimNeg	39	1	NaN	1619	6635	NaN
simneg_01ca480a	SimNeg	SimNeg	55	5	NaN	2070	7393	NaN
simneg_01f9c4c6	SimNeg	SimNeg	40	32037	NaN	2126	6499	NaN
simneg_0204ca28	SimNeg	SimNeg	40	7	NaN	1661	5412	NaN
simneg_0305293f	SimNeg	SimNeg	85	88	NaN	1477	8813	NaN
simneg_03714e9d	SimNeg	SimNeg	56	23034	NaN	2160	6330	NaN
simneg_03a610c9	SimNeg	SimNeg	53	1316	NaN	1959	8828	NaN
simneg_03cf26c4	SimNeg	SimNeg	62	338	NaN	1668	6697	NaN
simneg_03f9a7f2	SimNeg	SimNeg	39	1	NaN	1885	8356	NaN
simneg_04ce6818	SimNeg	SimNeg	58	19	NaN	1791	6832	NaN
simneg_04e0cd31	SimNeg	SimNeg	49	2	NaN	1863	7703	NaN
simneg_062b926b	SimNeg	SimNeg	91	260	NaN	1705	9567	NaN
simneg_06add54e	SimNeg	SimNeg	51	29	NaN	1601	6675	NaN
simneg_07cbe44d	SimNeg	SimNeg	75	768	NaN	1802	6361	NaN
simneg_087cb64d	SimNeg	SimNeg	81	28956	NaN	2063	9079	NaN
simneg_08a5d823	SimNeg	SimNeg	54	339	NaN	1626	7729	NaN
simneg_092bf249	SimNeg	SimNeg	57	4987	NaN	1807	9968	NaN
simneg_09c3982d	SimNeg	SimNeg	43	30960	NaN	1583	7845	NaN
simneg_09f87703	SimNeg	SimNeg	47	128	NaN	2166	10672	NaN
simneg_0a51957b	SimNeg	SimNeg	63	30413	NaN	2147	5906	NaN
simneg_0ad21898	SimNeg	SimNeg	61	31834	NaN	2006	6933	NaN
simneg_0adc3a81	SimNeg	SimNeg	66	45	NaN	1747	8918	NaN
simneg_0af6dab5	SimNeg	SimNeg	63	331	NaN	2266	10314	NaN
simneg_0c4f670e	SimNeg	SimNeg	64	31188	NaN	1967	8199	NaN
simneg_0d7555a1	SimNeg	SimNeg	35	2	NaN	1728	6008	NaN
simneg_0e0e98bc	SimNeg	SimNeg	107	1865	NaN	1709	8988	NaN
simneg_0e8556ac	SimNeg	SimNeg	49	2378	NaN	2132	7793	NaN
simneg_0ff286fb	SimNeg	SimNeg	82	2758	NaN	2204	6484	NaN
simneg_10326481	SimNeg	SimNeg	88	10111	NaN	2393	9389	NaN
simneg_10ef7b75	SimNeg	SimNeg	98	101	NaN	1986	10414	NaN
simneg_1143ce3c	SimNeg	SimNeg	77	5766	NaN	1815	6516	NaN
simneg_117b6d66	SimNeg	SimNeg	43	18	NaN	1915	7630	NaN
simneg_12552909	SimNeg	SimNeg	62	19773	NaN	2008	6936	NaN
simneg_12f5ff26	SimNeg	SimNeg	76	134	NaN	1659	7373	NaN
simneg_1301e74b	SimNeg	SimNeg	59	31572	NaN	2171	7461	NaN
simneg_1409e27d	SimNeg	SimNeg	63	33	NaN	1862	6084	NaN
simneg_1441c506	SimNeg	SimNeg	73	19172	NaN	2105	9912	NaN
simneg_1456c498	SimNeg	SimNeg	23	0	NaN	1622	6697	NaN
simneg_15b4c8cc	SimNeg	SimNeg	57	107	NaN	1735	7778	NaN
simneg_171dbf51	SimNeg	SimNeg	60	11565	NaN	2191	11211	NaN
simneg_176f7662	SimNeg	SimNeg	65	470	NaN	1832	9412	NaN
simneg_18d57603	SimNeg	SimNeg	27	0	NaN	1724	5966	NaN
simneg_19156920	SimNeg	SimNeg	114	668	NaN	2120	9720	NaN
simneg_19524001	SimNeg	SimNeg	33	0	NaN	1680	8234	NaN
simneg_19d0e46d	SimNeg	SimNeg	80	471	NaN	1585	6336	NaN
simneg_1aaae7cb	SimNeg	SimNeg	43	1	NaN	1967	11093	NaN
simneg_1ae87294	SimNeg	SimNeg	51	509	NaN	1897	10159	NaN
simneg_1b88658f	SimNeg	SimNeg	61	31	NaN	1610	8021	NaN
simneg_1bd8fc06	SimNeg	SimNeg	103	11350	NaN	1849	10515	NaN
simneg_1c8de8f3	SimNeg	SimNeg	59	9	NaN	1910	5470	NaN
simneg_1ccdf300	SimNeg	SimNeg	68	29884	NaN	1872	8364	NaN
simneg_1e68d1a7	SimNeg	SimNeg	61	556	NaN	1652	11048	NaN
simneg_1ec12cbd	SimNeg	SimNeg	26	0	NaN	1511	7438	NaN
simneg_1f6c5d95	SimNeg	SimNeg	93	30498	NaN	2058	11589	NaN
simneg_1ff6decc	SimNeg	SimNeg	40	31695	NaN	1599	9637	NaN
simneg_200a9661	SimNeg	SimNeg	50	6	NaN	1819	8239	NaN
simneg_2025e2c2	SimNeg	SimNeg	61	22826	NaN	1900	7497	NaN
simneg_20b07eee	SimNeg	SimNeg	68	373	NaN	1683	10054	NaN
simneg_20bf9920	SimNeg	SimNeg	63	12689	NaN	1960	6891	NaN
simneg_210deafc	SimNeg	SimNeg	29	0	NaN	1989	8682	NaN
simneg_21f73a74	SimNeg	SimNeg	85	31374	NaN	2127	10508	NaN
simneg_22063ded	SimNeg	SimNeg	43	2	NaN	1979	10351	NaN
simneg_220a5f91	SimNeg	SimNeg	67	1051	NaN	1706	5663	NaN
simneg_22a5d9c9	SimNeg	SimNeg	47	4	NaN	1691	8250	NaN
simneg_22e13f3f	SimNeg	SimNeg	84	284	NaN	1949	6302	NaN
simneg_2374c844	SimNeg	SimNeg	61	11299	NaN	1798	8944	NaN
simneg_239fff42	SimNeg	SimNeg	45	4	NaN	1692	7158	NaN
simneg_24a9787f	SimNeg	SimNeg	50	30475	NaN	2144	6687	NaN
simneg_2565a7c5	SimNeg	SimNeg	80	44	NaN	1879	7357	NaN
simneg_25c2bad0	SimNeg	SimNeg	33	5	NaN	1675	7379	NaN
simneg_262f9715	SimNeg	SimNeg	85	4759	NaN	1781	7053	NaN
simneg_2633ad69	SimNeg	SimNeg	67	793	NaN	1774	7450	NaN
simneg_27a10708	SimNeg	SimNeg	24	0	NaN	1725	7603	NaN
simneg_284499a4	SimNeg	SimNeg	61	4	NaN	1718	6423	NaN
simneg_287a9ba2	SimNeg	SimNeg	88	6	NaN	1621	6494	NaN
simneg_289e13d6	SimNeg	SimNeg	92	23214	NaN	2219	7136	NaN
simneg_28b3c85e	SimNeg	SimNeg	81	34	NaN	2136	6838	NaN
simneg_28bf763e	SimNeg	SimNeg	75	981	NaN	1634	6015	NaN
simneg_28c5465a	SimNeg	SimNeg	60	14081	NaN	1801	6088	NaN
simneg_29a50b12	SimNeg	SimNeg	80	863	NaN	1617	8900	NaN
simneg_29c03a39	SimNeg	SimNeg	47	137	NaN	1669	9299	NaN
simneg_29f259fc	SimNeg	SimNeg	51	6	NaN	1565	7906	NaN
simneg_2ade28d4	SimNeg	SimNeg	76	28429	NaN	2316	7005	NaN
simneg_2af1efc2	SimNeg	SimNeg	48	4643	NaN	1604	7007	NaN
simneg_2bbde0d0	SimNeg	SimNeg	24	32923	NaN	1816	6467	NaN
simneg_2bc16413	SimNeg	SimNeg	37	10	NaN	1631	7537	NaN
simneg_2bd9f361	SimNeg	SimNeg	118	65	NaN	1666	6039	NaN
simneg_2cd891fc	SimNeg	SimNeg	50	4151	NaN	1790	9017	NaN
simneg_2d82c8f8	SimNeg	SimNeg	52	8	NaN	1598	10640	NaN
simneg_2de72803	SimNeg	SimNeg	67	5670	NaN	2164	7198	NaN
simneg_2e6cac94	SimNeg	SimNeg	76	6513	NaN	2223	6832	NaN
simneg_2f5bd1d7	SimNeg	SimNeg	41	2	NaN	1671	11672	NaN
simneg_2f8c082e	SimNeg	SimNeg	79	33342	NaN	2250	7263	NaN
simneg_2fd4971d	SimNeg	SimNeg	67	346	NaN	1650	9684	NaN
simneg_303760d1	SimNeg	SimNeg	51	3	NaN	2056	7022	NaN
simneg_31152e4c	SimNeg	SimNeg	50	30722	NaN	2137	7410	NaN
simneg_322e79b5	SimNeg	SimNeg	62	8	NaN	2207	5898	NaN
simneg_32afd62d	SimNeg	SimNeg	79	21143	NaN	1957	7044	NaN
simneg_333919b3	SimNeg	SimNeg	37	3	NaN	1902	9685	NaN
simneg_3342ebfb	SimNeg	SimNeg	59	12249	NaN	1988	8670	NaN
simneg_33861bf0	SimNeg	SimNeg	36	1	NaN	1597	8005	NaN
simneg_34c6ee5e	SimNeg	SimNeg	58	3029	NaN	1463	8486	NaN
simneg_350f228f	SimNeg	SimNeg	62	19582	NaN	2082	9670	NaN
simneg_3550ff0d	SimNeg	SimNeg	47	6	NaN	2127	6392	NaN
simneg_35d3f310	SimNeg	SimNeg	121	1430	NaN	1966	12043	NaN
simneg_364326df	SimNeg	SimNeg	93	4161	NaN	1755	6505	NaN
simneg_3684d0c7	SimNeg	SimNeg	47	40	NaN	1694	8407	NaN
simneg_36d91aeb	SimNeg	SimNeg	102	20380	NaN	1985	10431	NaN
simneg_37029b70	SimNeg	SimNeg	34	22802	NaN	1642	8113	NaN
simneg_37699bd5	SimNeg	SimNeg	95	167	NaN	1772	10005	NaN
simneg_37dc8a56	SimNeg	SimNeg	62	792	NaN	1658	7377	NaN
simneg_38cc062c	SimNeg	SimNeg	77	93	NaN	1848	6800	NaN
simneg_38ecfc5f	SimNeg	SimNeg	70	14505	NaN	2108	5997	NaN
simneg_3a282f75	SimNeg	SimNeg	59	13	NaN	1780	5886	NaN
simneg_3aa5e2f6	SimNeg	SimNeg	126	289	NaN	1820	5804	NaN
simneg_3ac896b7	SimNeg	SimNeg	78	22184	NaN	2096	7585	NaN
simneg_3b58a45a	SimNeg	SimNeg	73	91	NaN	1708	7343	NaN
simneg_3c27b97c	SimNeg	SimNeg	29	0	NaN	1548	11878	NaN
simneg_3c96b87b	SimNeg	SimNeg	72	38	NaN	1833	9568	NaN
simneg_3d5cb382	SimNeg	SimNeg	73	2703	NaN	2225	6288	NaN
simneg_3d82fc65	SimNeg	SimNeg	86	30680	NaN	2041	10646	NaN
simneg_3e5421c3	SimNeg	SimNeg	77	323	NaN	1532	7084	NaN
simneg_3e6ff515	SimNeg	SimNeg	43	1	NaN	1662	7771	NaN
simneg_3f69dbab	SimNeg	SimNeg	63	21795	NaN	1980	6716	NaN
simneg_3fdbfa8b	SimNeg	SimNeg	32	0	NaN	1462	7622	NaN
simneg_3ff75dec	SimNeg	SimNeg	43	2	NaN	1942	6401	NaN
simneg_40c8dff7	SimNeg	SimNeg	66	691	NaN	1896	6637	NaN
simneg_412ad709	SimNeg	SimNeg	67	3079	NaN	2014	6791	NaN
simneg_413cb622	SimNeg	SimNeg	79	244	NaN	2002	7368	NaN
simneg_4315c960	SimNeg	SimNeg	41	2	NaN	1978	11500	NaN
simneg_43d12925	SimNeg	SimNeg	67	669	NaN	1667	7151	NaN
simneg_43eb441c	SimNeg	SimNeg	99	14652	NaN	1874	8589	NaN
simneg_44762956	SimNeg	SimNeg	61	3	NaN	1629	5711	NaN
simneg_449f3a7a	SimNeg	SimNeg	59	30	NaN	1698	5428	NaN
simneg_44bf3a6e	SimNeg	SimNeg	95	19	NaN	2152	5697	NaN
simneg_44ebfc07	SimNeg	SimNeg	42	4	NaN	1652	10626	NaN
simneg_44f9a733	SimNeg	SimNeg	51	8	NaN	1708	10349	NaN
simneg_45197a07	SimNeg	SimNeg	111	3464	NaN	2168	6269	NaN
simneg_46204007	SimNeg	SimNeg	95	6025	NaN	1777	7512	NaN
simneg_4747edf5	SimNeg	SimNeg	83	59	NaN	1624	7046	NaN
simneg_47882bb3	SimNeg	SimNeg	53	987	NaN	1603	7566	NaN
simneg_479db5b8	SimNeg	SimNeg	54	30917	NaN	1980	8043	NaN
simneg_48460575	SimNeg	SimNeg	63	58	NaN	1701	6720	NaN
simneg_487c205e	SimNeg	SimNeg	21	0	NaN	1529	6661	NaN
simneg_48e9df4e	SimNeg	SimNeg	94	812	NaN	1548	7665	NaN
simneg_491a3210	SimNeg	SimNeg	68	21703	NaN	1955	6923	NaN
simneg_4983e9e8	SimNeg	SimNeg	64	33	NaN	2049	7592	NaN
simneg_49d37ac4	SimNeg	SimNeg	30	3	NaN	1841	9394	NaN
simneg_4a400bf7	SimNeg	SimNeg	27	0	NaN	1705	6840	NaN
simneg_4a722c03	SimNeg	SimNeg	79	30639	NaN	2076	9146	NaN
simneg_4ae6cf3f	SimNeg	SimNeg	32	0	NaN	1637	7229	NaN
simneg_4b98b0d2	SimNeg	SimNeg	69	13	NaN	1587	7320	NaN
simneg_4ba096b4	SimNeg	SimNeg	36	1	NaN	1599	7810	NaN
simneg_4c074ef4	SimNeg	SimNeg	44	1	NaN	1483	8767	NaN
simneg_4c8adc6b	SimNeg	SimNeg	64	776	NaN	1784	6258	NaN
simneg_4cbe83b5	SimNeg	SimNeg	48	21	NaN	1663	9251	NaN
simneg_4d192078	SimNeg	SimNeg	32	1	NaN	1599	9169	NaN
simneg_4d2ef131	SimNeg	SimNeg	50	30	NaN	1592	6246	NaN
simneg_4d301977	SimNeg	SimNeg	52	9	NaN	1831	6750	NaN
simneg_4dbe0508	SimNeg	SimNeg	44	2	NaN	1660	5344	NaN
simneg_4ea7592d	SimNeg	SimNeg	97	707	NaN	2136	9084	NaN
simneg_4f2647b0	SimNeg	SimNeg	86	30677	NaN	2010	10314	NaN
simneg_4f7ba576	SimNeg	SimNeg	73	3544	NaN	2230	8744	NaN
simneg_4f874bd0	SimNeg	SimNeg	86	1341	NaN	1778	5901	NaN
simneg_504762bb	SimNeg	SimNeg	77	31839	NaN	2082	8027	NaN
simneg_506b4b0c	SimNeg	SimNeg	57	1145	NaN	2126	7524	NaN
simneg_50802c85	SimNeg	SimNeg	67	2	NaN	2121	7121	NaN
simneg_50c80610	SimNeg	SimNeg	58	24	NaN	1739	9559	NaN
simneg_5528d32e	SimNeg	SimNeg	54	8	NaN	1550	8191	NaN
simneg_5695e8ae	SimNeg	SimNeg	46	1	NaN	1647	6281	NaN
simneg_56bd2f94	SimNeg	SimNeg	39	3	NaN	1969	8530	NaN
simneg_56eac852	SimNeg	SimNeg	72	930	NaN	1623	7225	NaN
simneg_57980fa6	SimNeg	SimNeg	61	1295	NaN	1931	7503	NaN
simneg_58072fd6	SimNeg	SimNeg	67	157	NaN	1674	7879	NaN
simneg_5840e67f	SimNeg	SimNeg	25	0	NaN	1548	6526	NaN
simneg_587df002	SimNeg	SimNeg	64	2058	NaN	1951	9777	NaN
simneg_5989de1b	SimNeg	SimNeg	96	25	NaN	1973	7034	NaN
simneg_59b49c4b	SimNeg	SimNeg	73	6	NaN	2003	7887	NaN
simneg_5a55deff	SimNeg	SimNeg	57	324	NaN	1661	10132	NaN
simneg_5a6018fe	SimNeg	SimNeg	48	732	NaN	1682	8574	NaN
simneg_5a65bf0b	SimNeg	SimNeg	58	30021	NaN	2122	6565	NaN
simneg_5acff5c0	SimNeg	SimNeg	47	32234	NaN	2167	5870	NaN
simneg_5ae2e0de	SimNeg	SimNeg	38	1	NaN	1602	11092	NaN
simneg_5b009f5d	SimNeg	SimNeg	83	480	NaN	1661	5936	NaN
simneg_5c988516	SimNeg	SimNeg	39	2	NaN	1861	11027	NaN
simneg_5d6f38bb	SimNeg	SimNeg	37	2	NaN	1639	6893	NaN
simneg_5ddc2995	SimNeg	SimNeg	79	5304	NaN	1880	9922	NaN
simneg_5e342d00	SimNeg	SimNeg	84	1338	NaN	1747	7871	NaN
simneg_5ee82dcd	SimNeg	SimNeg	68	30162	NaN	2182	8314	NaN
simneg_60aec3fc	SimNeg	SimNeg	26	0	NaN	1644	8405	NaN
simneg_60af8c89	SimNeg	SimNeg	42	31505	NaN	2279	5872	NaN
simneg_61b5cb8c	SimNeg	SimNeg	69	11218	NaN	1602	8332	NaN
simneg_61dc8253	SimNeg	SimNeg	85	361	NaN	2015	10867	NaN
simneg_632fb872	SimNeg	SimNeg	108	3785	NaN	1782	7966	NaN
simneg_634e4184	SimNeg	SimNeg	65	13715	NaN	2185	7116	NaN
simneg_6364991d	SimNeg	SimNeg	48	21	NaN	1503	7464	NaN
simneg_636b7112	SimNeg	SimNeg	51	121	NaN	2106	8333	NaN
simneg_63d6104b	SimNeg	SimNeg	80	218	NaN	2109	6959	NaN
simneg_64562c4a	SimNeg	SimNeg	62	31953	NaN	2091	7350	NaN
simneg_646795f8	SimNeg	SimNeg	96	884	NaN	1618	6667	NaN
simneg_64961815	SimNeg	SimNeg	79	24516	NaN	1930	8460	NaN
simneg_64e6679d	SimNeg	SimNeg	54	19	NaN	1697	7715	NaN
simneg_653826db	SimNeg	SimNeg	64	35	NaN	1976	7059	NaN
simneg_658eeda2	SimNeg	SimNeg	34	31507	NaN	1692	6818	NaN
simneg_659a8d3a	SimNeg	SimNeg	60	1765	NaN	1687	7584	NaN
simneg_67190477	SimNeg	SimNeg	73	35	NaN	1822	8856	NaN
simneg_67496d8b	SimNeg	SimNeg	52	1	NaN	1609	6626	NaN
simneg_6823efd3	SimNeg	SimNeg	37	6	NaN	2076	7601	NaN
simneg_68b77706	SimNeg	SimNeg	66	24	NaN	1777	10286	NaN
simneg_6938ab16	SimNeg	SimNeg	55	82	NaN	1933	7957	NaN
simneg_6a20b4b7	SimNeg	SimNeg	31	0	NaN	1570	6763	NaN
simneg_6a7236a8	SimNeg	SimNeg	94	21	NaN	1918	6865	NaN
simneg_6abd6f05	SimNeg	SimNeg	36	0	NaN	1643	6600	NaN
simneg_6b629e20	SimNeg	SimNeg	70	31097	NaN	2025	9870	NaN
simneg_6c30471a	SimNeg	SimNeg	49	21987	NaN	1906	7765	NaN
simneg_6c9b1f89	SimNeg	SimNeg	75	15048	NaN	2195	6588	NaN
simneg_6d3bd2f6	SimNeg	SimNeg	25	0	NaN	1696	6075	NaN
simneg_6d8eb4dc	SimNeg	SimNeg	41	2	NaN	1571	6470	NaN
simneg_6dd0e5b0	SimNeg	SimNeg	44	7	NaN	1698	8738	NaN
simneg_6e413990	SimNeg	SimNeg	56	4	NaN	1673	9367	NaN
simneg_6f884175	SimNeg	SimNeg	50	21326	NaN	2196	7651	NaN
simneg_7002ed75	SimNeg	SimNeg	72	30421	NaN	2003	7767	NaN
simneg_702cafbd	SimNeg	SimNeg	55	297	NaN	1627	8206	NaN
simneg_70b47c2b	SimNeg	SimNeg	33	0	NaN	1735	8159	NaN
simneg_7228e932	SimNeg	SimNeg	110	3730	NaN	1864	10114	NaN
simneg_727f4db3	SimNeg	SimNeg	89	124	NaN	2139	11785	NaN
simneg_72878a55	SimNeg	SimNeg	25	0	NaN	1484	8639	NaN
simneg_733bbe99	SimNeg	SimNeg	94	2497	NaN	1887	9793	NaN
simneg_7501144b	SimNeg	SimNeg	80	12873	NaN	1961	6302	NaN
simneg_7568ad15	SimNeg	SimNeg	71	16	NaN	1580	8443	NaN
simneg_7617104c	SimNeg	SimNeg	81	42	NaN	2070	6705	NaN
simneg_77ae7d02	SimNeg	SimNeg	26	0	NaN	1726	8455	NaN
simneg_780000da	SimNeg	SimNeg	62	31129	NaN	2224	6160	NaN
simneg_784a7549	SimNeg	SimNeg	47	21799	NaN	1613	6857	NaN
simneg_78714dc4	SimNeg	SimNeg	91	22	NaN	1476	6884	NaN
simneg_787d8c83	SimNeg	SimNeg	87	33182	NaN	2073	10060	NaN
simneg_7abb326d	SimNeg	SimNeg	92	18725	NaN	1942	11746	NaN
simneg_7c592059	SimNeg	SimNeg	27	0	NaN	1759	7138	NaN
simneg_7d03e621	SimNeg	SimNeg	106	31893	NaN	2280	7764	NaN
simneg_7e2b7d7e	SimNeg	SimNeg	41	31548	NaN	1732	6341	NaN
simneg_7e79e454	SimNeg	SimNeg	76	9	NaN	1607	6479	NaN
simneg_7ec7a6c6	SimNeg	SimNeg	81	1181	NaN	1650	10261	NaN
simneg_7ef84fa5	SimNeg	SimNeg	59	34	NaN	2232	7176	NaN
